DIRECTORIO_MZ,DIRECTORIO_PRED,DIRECTORIO_HOG,DIRECTORIO_PER,periodo,SECTOR,Cod_Locali,Nom_Locali,Cod_UPL,Nom_UPL,A6x2,A6x3,C1,D1,E1,E1x1,G1,H1,C303,sexo_jefe,Ax201,Bx201,Cx201,Dx201,Ex201,Fx201,Gx201,Hx201,Ix201,Jx201,Ax202,ind_distribuciontareas_202,Jx402,Jx403,Kx404_1,Kx404_2,Kx404_3,Kx404_4,Kx404_5,Kx404_6,Lx404_1,Lx404_2,Lx404_3,Lx404_4,Lx404_5,Lx404_6,Mx404_1,Mx404_2,Mx404_3,Mx404_4,Mx404_5,Mx404_6,Nx404_1,Nx404_2,Nx404_3,Nx404_4,Nx404_5,Nx404_6,F405,G406,IPS_dia,IPS_noche,IPSJ_A,IPSJ_C,IPSJ_E,Dx704,ICG_D,Bx704,ICG_B,Ax102,Bx102,Cx102,Dx102,Ex102,Fx102,Gx102,A101,ind_salud_101,ind_salud_102,fexp_calp_anu,fexp_calh_anu
202506157,202506157002,20250615700201,2025061570020101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,79,7,1,1,,6,3,2,1,1,1,1,1,1,1,1,,,1.0,3,2,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,1,3.0,1.0,2.0,4.0,2.0,3,3.0,4,4.0,1,1,1,2,2,1,2,3,0,2,190.074534161491,112.321152856408
202506157,202506157003,20250615700301,2025061570030101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,70,2,1,1,,5,3,1,1,1,1,1,1,1,1,1,,,1.0,4,3,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,4,3.0,4.0,2.0,3.0,3.0,3,3.0,4,4.0,1,3,2,2,2,2,2,3,0,2,190.074534161491,112.321152856408
202506157,202506157004,20250615700401,2025061570040101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,30,5,1,4,,1,3,2,1,1,1,1,1,1,1,7,,,,4,3,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,5,3.0,5.0,2.0,2.0,2.0,3,3.0,4,4.0,1,1,1,2,1,1,1,3,0,1,190.074534161491,112.321152856408
202506157,202506157005,20250615700501,2025061570050101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,43,2,2,2,,5,3,2,2,1,1,1,1,1,1,1,1.0,1.0,,1,1,,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,3.0,3.0,2.0,3.0,3.0,3,3.0,3,3.0,1,1,1,2,1,2,1,3,0,1,190.074534161491,112.321152856408
202506158,202506158001,20250615800101,2025061580010101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,80,4,1,1,,5,3,2,1,1,1,1,1,1,1,1,,,1.0,1,1,,,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,3,1.0,3.0,2.0,2.0,2.0,5,5.0,2,2.0,1,1,1,3,2,1,1,3,0,2,449.267080745342,265.486361296963
202506158,202506158002,20250615800201,2025061580020101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,45,5,2,2,,5,3,2,2,1,1,1,1,1,1,1,,,,3,2,,,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2,2,2.0,2.0,2.0,2.0,2.0,3,3.0,3,3.0,1,3,2,2,2,3,2,3,0,3,449.267080745342,265.486361296963
202506158,202506158003,20250615800301,2025061580030101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,1,41,6,1,1,,4,3,2,2,1,1,1,1,1,2,2,3.0,3.0,,4,3,,,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,3.0,5.0,2.0,2.0,1.0,4,4.0,5,5.0,2,1,2,1,1,2,1,4,1,2,898.534161490683,265.486361296963
202506158,202506158004,20250615800401,2025061580040101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,55,3,2,2,,5,3,2,2,1,1,1,1,1,1,1,,,,3,2,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,2.0,3.0,3.0,4.0,2.0,3,3.0,4,4.0,2,2,1,2,2,2,2,2,0,2,449.267080745342,265.486361296963
202506158,202506158005,20250615800501,2025061580050101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,53,4,2,2,,5,3,2,2,1,1,1,1,1,1,1,1.0,1.0,,3,2,,,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3,3,3.0,3.0,2.0,2.0,2.0,4,4.0,3,3.0,2,3,2,2,1,2,1,2,0,2,449.267080745342,265.486361296963
202506158,202506158006,20250615800601,2025061580060101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,80,4,1,1,,5,3,2,1,1,1,1,1,1,1,1,,,1.0,2,1,,,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,3,3.0,3.0,2.0,4.0,3.0,3,3.0,4,4.0,2,1,2,3,2,1,1,3,0,2,449.267080745342,265.486361296963
202506158,202506158007,20250615800701,2025061580070101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,39,5,2,2,,1,3,2,2,1,1,1,1,1,1,1,,,,2,1,,,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,4,6,4.0,,2.0,3.0,2.0,3,3.0,3,3.0,1,1,2,2,2,1,1,3,0,2,449.267080745342,265.486361296963
202506158,202506158008,20250615800801,2025061580080101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,43,6,1,1,,1,3,2,1,1,1,1,1,1,1,1,,,,3,2,,,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,6,5.0,,3.0,3.0,2.0,3,3.0,5,5.0,1,3,2,2,3,2,2,3,0,3,449.267080745342,265.486361296963
202506159,202506159001,20250615900101,2025061590010101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,60,2,2,2,,5,3,2,2,1,1,1,1,1,1,1,,,1.0,2,1,,,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,2,2.0,2.0,3.0,3.0,2.0,3,3.0,4,4.0,1,2,2,2,2,1,0,3,0,2,190.074534161491,112.321152856408
202506159,202506159002,20250615900201,2025061590020101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,83,2,1,1,,6,3,1,1,1,1,1,1,1,1,7,,,8.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,4,3.0,4.0,2.0,3.0,2.0,4,4.0,3,3.0,2,1,1,1,2,2,1,3,0,2,190.074534161491,112.321152856408
202506159,202506159003,20250615900301,2025061590030101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,54,4,1,1,,1,3,2,1,1,1,1,1,1,1,1,,,,2,1,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,3.0,2.0,2.0,4.0,3.0,3,3.0,4,4.0,1,2,2,2,1,1,1,3,0,2,190.074534161491,112.321152856408
202506160,202506160001,20250616000101,2025061600010101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,33,5,2,2,,5,3,2,2,1,1,1,8,1,7,7,7.0,7.0,,3,2,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6,3.0,,2.0,3.0,3.0,4,4.0,4,4.0,2,2,1,1,1,1,1,2,0,1,190.074534161491,112.321152856408
202506160,202506160002,20250616000201,2025061600020102,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,54,4,1,1,,3,3,2,1,3,3,3,8,4,1,1,1.0,1.0,,2,1,,,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,3,2.0,3.0,3.0,3.0,2.0,3,3.0,3,3.0,1,1,2,1,1,1,1,2,0,1,380.149068322981,112.321152856408
202506161,202506161001,20250616100101,2025061610010101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,78,1,2,2,,6,3,2,2,1,1,1,1,1,1,1,,,1.0,4,3,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,3,3.0,3.0,2.0,3.0,2.0,3,3.0,4,4.0,1,1,2,2,2,1,0,3,0,1,332.630434782609,196.562017498713
202506161,202506161002,20250616100201,2025061610020101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,50,5,2,2,,5,3,2,2,3,1,7,8,7,7,7,7.0,1.0,,3,2,,,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,4,3.0,4.0,3.0,3.0,3.0,3,3.0,4,4.0,2,1,1,2,1,1,2,3,0,2,332.630434782609,196.562017498713
202506161,202506161003,20250616100301,2025061610030101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,50,4,1,1,,1,3,2,1,1,1,1,1,1,1,1,,,,2,1,,,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1.0,1.0,4.0,4.0,3.0,3,3.0,3,3.0,2,1,1,3,2,2,2,4,1,2,332.630434782609,196.562017498713
202506161,202506161004,20250616100401,2025061610040101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,56,4,1,1,,5,3,2,1,1,1,1,1,1,1,1,,,,2,1,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,3,4,3.0,4.0,2.0,2.0,2.0,3,3.0,4,4.0,1,2,1,2,1,1,2,3,0,2,332.630434782609,196.562017498713
202506161,202506161005,20250616100501,2025061610050101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,95,2,1,1,,6,3,2,1,7,7,7,7,7,7,7,,,7.0,6,2,,,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,6,6,,,,,,99,,99,,1,1,2,1,2,1,1,3,0,1,332.630434782609,196.562017498713
202506161,202506161006,20250616100601,2025061610060102,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,1,40,6,2,2,,2,3,1,1,1,1,1,1,2,2,2,1.0,1.0,,2,1,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,3.0,3.0,2.0,3.0,2.0,3,3.0,4,4.0,1,1,1,1,1,2,1,3,0,1,498.945652173913,196.562017498713
202506161,202506161007,20250616100701,2025061610070101,202506,Sector Centro Ampliado,12,BARRIOS UNIDOS,UPL33,Barrios Unidos,0,20,5,2,2,,1,3,2,2,1,1,1,1,1,1,1,,,,3,2,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1.0,2.0,2.0,3.0,1.0,3,3.0,3,3.0,1,1,2,2,2,2,2,3,0,2,332.630434782609,196.562017498713
202507001,202507001001,20250700100101,2025070010010101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,0,21,2,2,2,,1,1,2,2,1,8,1,8,1,1,1,1.0,1.0,,3,2,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,2.0,1.0,2,2.0,2,2.0,0,0,0,0,0,2,0,4,1,0,963.368102796674,788.153846153846
202507001,202507001002,20250700100201,2025070010020101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,4,21,4,1,1,,1,1,1,2,1,6,1,8,1,4,4,,,8.0,2,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2.0,1.0,1.0,2.0,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,5,1,0,1926.73620559335,788.153846153846
202507001,202507001003,20250700100301,2025070010030103,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,4,20,4,1,1,,1,1,2,2,1,7,4,8,4,4,4,,,4.0,1,1,,,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,5,1,0,3853.4724111867,788.153846153846
202507001,202507001004,20250700100401,2025070010040101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,2,22,4,1,1,,1,1,2,1,4,1,4,8,3,3,1,2.0,2.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,4.0,1.0,2,2.0,4,4.0,0,0,0,0,0,0,0,4,1,0,2890.10430839002,788.153846153846
202507001,202507001005,20250700100501,2025070010050102,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,0,38,6,1,1,,1,1,2,1,4,7,4,8,4,4,4,,,,1,1,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,1.0,1.0,2.0,3,3.0,1,1.0,0,0,0,0,0,1,0,5,1,0,1926.73620559335,788.153846153846
202507001,202507001006,20250700100601,2025070010060102,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,2,32,5,1,1,,1,1,2,2,4,7,1,8,4,4,4,,,4.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,1.0,,,3,3.0,4,4.0,0,0,0,0,0,0,0,5,1,0,1926.73620559335,788.153846153846
202507002,202507002001,20250700200101,2025070020010101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,0,61,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,8.0,6,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,1.0,1.0,1.0,3,3.0,2,2.0,0,0,0,0,0,0,0,2,0,0,541.894557823129,443.336538461538
202507002,202507002002,20250700200201,2025070020020102,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,1,35,4,1,1,,3,1,2,2,4,4,4,8,4,3,3,4.0,8.0,,2,1,,,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,6,3.0,,1.0,1.0,1.0,2,2.0,4,4.0,0,0,0,0,0,1,0,5,1,0,1625.68367346939,443.336538461538
202507002,202507002003,20250700200301,2025070020030101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,1,42,3,2,2,,3,1,2,1,3,3,4,8,4,3,3,8.0,8.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,4.0,1.0,1,1.0,5,5.0,0,0,0,0,0,0,0,4,1,0,1083.78911564626,443.336538461538
202507002,202507002004,20250700200401,2025070020040101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,2,20,5,1,1,,1,1,2,1,3,3,3,8,3,3,3,3.0,3.0,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,4.0,3.0,1,1.0,4,4.0,0,0,0,0,0,0,0,5,1,0,1625.68367346939,443.336538461538
202507003,202507003001,20250700300101,2025070030010101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,0,63,3,2,2,,2,1,1,2,3,2,3,3,3,3,3,,,3.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,1.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,1,0,4,1,0,2047.15721844293,837.413461538461
202507003,202507003002,20250700300201,2025070030020101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,1,30,5,1,1,,2,1,2,2,3,2,3,8,1,3,3,7.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,3.0,3.0,1.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,2047.15721844293,837.413461538461
202507003,202507003003,20250700300301,2025070030030101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,0,65,2,2,2,,1,1,2,2,1,8,1,8,1,1,7,,,8.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,1.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,1023.57860922147,837.413461538461
202507003,202507003004,20250700300401,2025070030040101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,0,65,4,2,2,,5,1,2,2,1,6,1,8,1,1,1,,,1.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,6,3.0,,3.0,3.0,2.0,2,2.0,2,2.0,0,0,1,0,0,0,0,4,1,0,1023.57860922147,837.413461538461
202507003,202507003005,20250700300501,2025070030050101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,0,59,2,2,2,,5,1,2,2,1,6,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,2.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,0,0,0,3,0,0,1023.57860922147,837.413461538461
202507003,202507003006,20250700300601,2025070030060101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL03,Arborizadora,0,45,5,2,2,,1,1,2,2,4,7,1,8,4,1,1,1.0,8.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,2.0,1.0,3.0,3,3.0,1,1.0,0,0,1,0,0,1,0,4,1,0,1023.57860922147,837.413461538461
202507004,202507004001,20250700400101,2025070040010105,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,53,4,2,2,,5,1,1,2,1,1,1,1,1,1,1,1.0,1.0,,1,1,,,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,4.0,1.0,2.0,2.0,2.0,2,2.0,2,2.0,1,1,0,1,1,0,0,4,1,0,957.139051458063,246.146194267516
202507004,202507004001,20250700400102,2025070040010202,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,1,23,3,2,2,,3,1,1,1,3,3,3,8,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,4.0,4,4.0,2,2.0,1,0,1,1,0,1,0,3,0,0,546.936600833179,246.146194267516
202507004,202507004002,20250700400201,2025070040020102,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,88,1,2,2,,6,1,1,2,4,3,3,4,4,4,4,4.0,4.0,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,,4.0,2,2.0,2,2.0,1,1,1,0,1,1,1,2,0,1,364.624400555453,164.097462845011
202507004,202507004003,20250700400301,2025070040030101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,1,44,2,1,2,,3,1,1,2,1,1,1,8,1,1,1,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,2.0,1.0,2.0,4.0,2.0,2,2.0,2,2.0,0,0,0,0,0,1,0,4,1,0,455.780500694316,164.097462845011
202507004,202507004004,20250700400401,2025070040040102,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,52,4,2,2,,1,1,1,2,1,1,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,1,,1.0,4.0,2.0,2.0,2,2.0,2,2.0,1,1,1,1,1,1,1,3,0,1,273.468300416589,164.097462845011
202507004,202507004004,20250700400402,2025070040040201,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,56,5,2,2,,5,1,1,2,1,1,1,1,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,3.0,1.0,2.0,4.0,2.0,3,3.0,4,4.0,1,1,1,1,0,0,1,4,1,1,182.312200277726,164.097462845011
202507004,202507004004,20250700400403,2025070040040301,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,39,5,1,1,,3,1,1,1,3,3,3,3,3,3,3,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,3.0,4.0,3.0,3,3.0,3,3.0,0,0,0,0,0,0,0,4,1,0,364.624400555453,164.097462845011
202507005,202507005001,20250700500101,2025070050010101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,30,4,2,2,,5,2,2,2,1,1,1,8,1,1,1,7.0,7.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,3.0,2.0,4,4.0,3,3.0,0,1,0,1,0,1,0,4,1,0,150.139459052245,135.139087048832
202507005,202507005002,20250700500201,2025070050020101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,1,45,5,2,1,,3,2,2,1,2,1,2,8,2,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,225.209188578368,135.139087048832
202507005,202507005003,20250700500301,2025070050030101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,40,5,1,1,,1,2,2,1,1,1,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,150.139459052245,135.139087048832
202507005,202507005003,20250700500302,2025070050030201,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,35,5,1,1,,1,2,2,1,1,1,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,150.139459052245,135.139087048832
202507006,202507006001,20250700600101,2025070060010102,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,40,4,1,2,,3,2,2,1,2,2,2,8,2,2,1,2.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,2.0,2.0,2,2.0,3,3.0,0,0,0,0,0,0,0,4,1,0,225.209188578368,135.139087048832
202507006,202507006002,20250700600201,2025070060020101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,69,2,2,2,,6,2,2,2,1,7,1,8,1,1,1,,,7.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,2.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,3,0,0,150.139459052245,135.139087048832
202507006,202507006002,20250700600202,2025070060020202,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,40,4,1,2,,3,2,2,1,2,2,2,8,2,2,1,2.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,225.209188578368,135.139087048832
202507007,202507007001,20250700700101,2025070070010101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,79,2,1,1,,6,2,1,1,1,1,1,8,1,1,1,,,1.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,3.0,,2.0,99,,2,2.0,0,0,0,0,0,0,0,3,0,0,128.690964901924,115.833503184713
202507007,202507007002,20250700700201,2025070070020102,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,1,55,4,2,2,,3,2,1,1,2,2,2,8,2,2,2,,,2.0,2,1,,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,2,4.0,2.0,2.0,2.0,2.0,3,3.0,2,2.0,1,1,1,1,1,1,1,2,0,1,257.381929803849,115.833503184713
202507007,202507007003,20250700700301,2025070070030101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,80,2,2,2,,6,2,2,2,1,1,1,8,1,1,1,,,1.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,4.0,,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,3,0,0,128.690964901924,115.833503184713
202507007,202507007004,20250700700401,2025070070040101,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,2,23,6,2,2,,1,2,1,1,2,2,2,2,2,2,2,,,,1,1,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,2.0,1.0,4,4.0,4,4.0,1,0,1,0,0,0,0,3,0,0,900.836754313471,231.667006369427
202507007,202507007005,20250700700501,2025070070050102,202507,Sector Sur Oriente,19,CIUDAD BOLIVAR,UPL04,Lucero,0,67,5,1,2,,2,2,2,1,4,4,4,8,4,4,4,4.0,4.0,4.0,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,2.0,4,4.0,4,4.0,0,0,1,0,0,0,0,3,0,0,257.381929803849,115.833503184713
